ID;IDstudy;plotID;country;region;temperature_Celsiul;precipitation_mm;climate;Latitud;Longitud;bedrock;soil_type;USDA;TYPE_CHANGE;CROP_current;CROP_type;cropAGE;current_land_use;LUC_this_study;previous_land_use;years_since_luc;TEMPORAL_only_this study;timeTEMPORAL;CHANGE_management;year_since_MANAGEMENT_CHANGE;soil_treatments;tillageYESNO;tillage_type;fertilizerYESNO;fet_type;rate_fertilizer_kh_ha;pesticides;org_amendYESNO;org_amend_type;prev_man;SINGLE_DATA-MULTIPLE_SINGLEAMPLING;DIF_DEPTH_current_point;CONTI_DEPTH;NUM_DEPTH;year_measure;N_plots_current;N_sample_per_plot_current;N_measured_current;soil_from_cm_current;soil_to_cm_current;depth_midpoint_current;bulk_density_Mg_m3_current;%clay_current;%silt_current;%sand_current;ph_current;SOC_g_kg_current;sd_SOC_gkg_current;SOC_Mg_ha_current;sd_SOC_Mgha_current;N_plots_previous;N_sample_per_plot_previous;N_measured_current;soil_from_cm_previous;soil_to_cm_previous;depth_midpoint_previous;Bulkdensity_previous;%clay_previous;%silt_previous;%sand_previous;ph_previous;SOC_g_kg_previous;sd_SOC_gkg_previous;SOC_Mg_ha_previous;sd_SOC_Mgha_previous;yearPpub
1293;147;562;Spain;Huelva;18;488;Mediterranean;37.2614;-6.9447;NA;Cambisol;NA;TEMP;Orange;woody;3;food;NO;NA;NA;YES;3;NO;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;8;8;0;20;10;NA;17;25;58;NA;4.62;NA;14.07;NA;NA;8;8;0;20;10;NA;NA;NA;NA;NA;4.19;NA;12.93;NA;2013
1294;147;563;Spain;Huelva;18;488;Mediterranean;37.2614;-6.9447;NA;Cambisol;NA;TEMP;Orange;woody;3;food;NO;NA;NA;YES;3;NO;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;8;8;0;20;10;NA;17;25;58;NA;7.87;NA;22.23;NA;NA;8;8;0;20;10;NA;NA;NA;NA;NA;4.19;NA;12.93;NA;2013
1295;147;564;Spain;Huelva;18;488;Mediterranean;37.2614;-6.9447;NA;Cambisol;NA;TEMP;Orange;woody;3;food;NO;NA;NA;YES;3;NO;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;8;8;0;20;10;NA;17;25;58;NA;9.67;NA;26.49;NA;NA;8;8;0;20;10;NA;NA;NA;NA;NA;4.19;NA;12.93;NA;2013
1296;147;565;Spain;Huelva;18;488;Mediterranean;37.2614;-6.9447;NA;Cambisol;NA;TEMP;Orange;woody;3;food;NO;NA;NA;YES;3;NO;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;8;8;0;20;10;NA;17;25;58;NA;8.77;NA;24.38;NA;NA;8;8;0;20;10;NA;NA;NA;NA;NA;4.19;NA;12.93;NA;2013
1297;147;566;Italy;southItaly;NA;550;Mediterranean;NA;NA;NA;Haplic_Luvisol;NA;TEMP;Kiwi;woody;4;food;NO;NA;NA;YES;4;NO;NA;NA;YES;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;3;3;0;90;45;NA;23.53;19.43;57.05;NA;8.95;NA;110.8;NA;NA;3;3;0;90;45;NA;NA;NA;NA;NA;8.3;NA;103.64;NA;2013
1298;147;567;Italy;southItaly;NA;550;Mediterranean;NA;NA;NA;Haplic_Luvisol;NA;TEMP;Kiwi;woody;4;food;NO;NA;NA;YES;4;NO;NA;NA;YES;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;3;3;0;90;45;NA;23.53;19.43;57.05;NA;8.7;NA;108.03;NA;NA;3;3;0;90;45;NA;NA;NA;NA;NA;8.02;NA;100.67;NA;2013
1299;147;568;Italy;southItaly;NA;550;Mediterranean;NA;NA;NA;Haplic_Revosol;NA;TEMP;Apricot;woody;4;food;NO;NA;NA;YES;4;NO;NA;NA;YES;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;3;3;0;90;45;NA;27.35;48.2;24.5;NA;9.2;NA;113.83;NA;NA;3;3;0;90;45;NA;NA;NA;NA;NA;9.13;NA;113.43;NA;2013
1300;147;569;Italy;southItaly;NA;550;Mediterranean;NA;NA;NA;Haplic_Revosol;NA;TEMP;Apricot;woody;4;food;NO;NA;NA;YES;4;NO;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;3;3;0;90;45;NA;27.35;48.2;24.5;NA;9.53;NA;117.52;NA;NA;3;3;0;90;45;NA;NA;NA;NA;NA;9.8;NA;120.4;NA;2013
1301;147;570;Turkey;Turkey;NA;NA;Mediterranean;NA;NA;NA;Typic_Xerofluvent;NA;TEMP;Vineyard;woody;10;food;NO;NA;NA;YES;10;NO;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;3;3;0;20;10;NA;16.9;24;59.1;NA;8;NA;23.04;NA;NA;3;3;0;20;10;NA;NA;NA;NA;NA;7.5;NA;21.79;NA;2013
1302;147;571;Turkey;Turkey;NA;NA;Mediterranean;NA;NA;NA;Typic_Xerofluvent;NA;TEMP;Vineyard;woody;10;food;NO;NA;NA;YES;10;NO;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;3;3;0;20;10;NA;14.9;32;53.1;NA;9.8;NA;27.46;NA;NA;3;3;0;20;10;NA;NA;NA;NA;NA;7.5;NA;21.79;NA;2013
1303;147;572;Turkey;Turkey;NA;NA;Mediterranean;NA;NA;NA;Typic_Xerofluvent;NA;TEMP;Vineyard;woody;10;food;NO;NA;NA;YES;10;NO;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;3;3;0;20;10;NA;14.9;32;53.1;NA;9.6;NA;26.98;NA;NA;3;3;0;20;10;NA;NA;NA;NA;NA;7.5;NA;21.79;NA;2013
1304;147;573;Turkey;Turkey;NA;NA;Mediterranean;NA;NA;NA;Typic_Xerofluvent;NA;TEMP;Vineyard;woody;10;food;NO;NA;NA;YES;10;NO;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;NA;NA;3;3;0;20;10;NA;14.9;32;53.1;NA;9;NA;25.52;NA;NA;3;3;0;20;10;NA;NA;NA;NA;NA;7.5;NA;21.79;NA;2013
1305;147;574;Spain;Sierra_Magina;17;470;Mediterranean;37.7157;-3.4599;NA;NA;NA;MANAG;Olive;woody;NA;food;NO;NA;NA;NO;NA;YES;16;NA;YES;NA;YES;manure_+_CC;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;46;23;NA;NA;NA;NA;NA;13.11;NA;NA;NA;NA;3;3;0;46;23;NA;NA;NA;NA;NA;7.87;NA;36.44;NA;2013
1306;147;575;Spain;Sierra_Magina;17;470;Mediterranean;37.7157;-3.4599;NA;NA;NA;MANAG;Olive;woody;NA;food;NO;NA;NA;NO;NA;YES;16;NA;YES;NA;YES;manure_+_CC;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;24;12;NA;NA;NA;NA;NA;12.24;NA;NA;NA;NA;3;3;0;24;12;NA;NA;NA;NA;NA;5.85;NA;23.09;NA;2013
1307;147;576;Italy;Lentini_Sicilia;18;485;Mediterranean;37.2838;14.9961;NA;Sandy_loam;NA;MANAG;Citrus;woody;NA;food;NO;NA;NA;NO;NA;YES;6;NA;NO;NA;YES;compost;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;25;12.5;NA;NA;NA;NA;NA;18.36;NA;55.88;NA;NA;3;3;0;25;12.5;NA;NA;NA;NA;NA;17.3;NA;58.76;NA;2014
1308;147;577;Italy;Lentini_Sicilia;18;485;Mediterranean;37.2838;14.9961;NA;Sandy_loam;NA;MANAG;Citrus;woody;NA;food;NO;NA;NA;NO;NA;YES;6;NA;NO;NA;YES;compost;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;25;12.5;NA;NA;NA;NA;NA;20.47;NA;55.88;NA;NA;3;3;0;25;12.5;NA;NA;NA;NA;NA;17.3;NA;64.46;NA;2015
1309;147;578;Italy;Lentini_Sicilia;18;485;Mediterranean;37.2838;14.9961;NA;Sandy_loam;NA;MANAG;Citrus;woody;NA;food;NO;NA;NA;NO;NA;YES;6;NA;NO;NA;YES;manure;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;25;12.5;NA;NA;NA;NA;NA;19.34;NA;55.88;NA;NA;3;3;0;25;12.5;NA;NA;NA;NA;NA;17.3;NA;61.43;NA;2016
1310;147;579;Spain;Pegalaja;15;453;Mediterranean;37.7406;-3.6458;NA;NA;NA;MANAG;Olive;woody;NA;food;NO;NA;NA;NO;NA;YES;8;NA;YES;NA;YES;manure_+_CC;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;10;5;NA;NA;NA;NA;NA;47.3;NA;NA;NA;NA;3;3;0;10;5;NA;NA;NA;NA;NA;30.9;NA;51.95;NA;2017
1311;147;580;Spain;Puente_Tablas;17;420;Mediterranean;37.8021;-3.745;NA;NA;NA;MANAG;Olive;woody;NA;food;NO;NA;NA;NO;NA;YES;7;NA;YES;NA;YES;manure;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;10;5;NA;NA;NA;NA;NA;28.9;NA;NA;NA;NA;3;3;0;10;5;NA;NA;NA;NA;NA;21;NA;34.48;NA;2018
1312;147;581;Spain;Puente_Tablas;17;420;Mediterranean;37.8021;-3.745;NA;NA;NA;MANAG;Olive;woody;NA;food;NO;NA;NA;NO;NA;YES;8;NA;YES;NA;YES;manure_+_CC;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;10;5;NA;NA;NA;NA;NA;29.1;NA;NA;NA;NA;3;3;0;10;5;NA;NA;NA;NA;NA;19.3;NA;34.68;NA;2019
1313;147;582;Spain;Jaén;17;550;Mediterranean;37.7796;-3.7849;NA;Clay_loam;NA;MANAG;Olive;woody;NA;food;NO;NA;NA;NO;NA;YES;10;NA;YES;NA;YES;OMW_+_CR;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;30;15;NA;NA;NA;NA;NA;36.07;NA;NA;NA;NA;3;3;0;30;15;NA;NA;NA;NA;NA;6.72;NA;158;NA;2020
1314;147;583;Spain;Jaén;17;550;Mediterranean;37.7796;-3.7849;NA;Clay_loam;NA;MANAG;Olive;woody;NA;food;NO;NA;NA;NO;NA;YES;6;NA;YES;NA;YES;OMW_+_CR;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;30;15;NA;NA;NA;NA;NA;28.69;NA;NA;NA;NA;3;3;0;30;15;NA;NA;NA;NA;NA;7.11;NA;113.6;NA;2021
1315;147;584;Israel;Israel;19;203;Mediterranean;31.0461;34.8516;NA;NA;NA;MANAG;Stone_fruits;woody;NA;food;NO;NA;NA;NO;NA;YES;5;NA;NO;NA;YES;compost;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;30;15;NA;NA;NA;NA;NA;14.96;NA;NA;NA;NA;3;3;0;30;15;NA;NA;NA;NA;NA;11;NA;27.3;NA;2022
1316;147;585;Israel;Israel;19;203;Mediterranean;31.0461;34.8516;NA;NA;NA;MANAG;Stone_fruits;woody;NA;food;NO;NA;NA;NO;NA;YES;5;NA;NO;NA;YES;compost;NA;NA;YES;NA;normal;MULTI;NO;NA;1;NA;NA;3;3;0;30;15;NA;NA;NA;NA;NA;21.01;NA;NA;NA;NA;3;3;0;30;15;NA;NA;NA;NA;NA;11;NA;37.29;NA;2023
1317;148;586;Sweden;Lovanger;3;620;Boreal;64.333;21.233;NA;Silt_loam;NA;TEMP;Willow;woody;5;SRC;NO;NA;NA;YES;5;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;2013;1;20;20;0;30;15;NA;NA;NA;NA;NA;NA;NA;160;NA;1;20;20;0;30;15;NA;NA;NA;NA;NA;NA;NA;157;NA;2015
1318;148;587;Sweden;Bjasta;3;638;Boreal;63.2;18.483;NA;Silt_loam;NA;TEMP;Willow;woody;5;SRC;NO;NA;NA;YES;5;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;2013;1;20;20;0;30;15;NA;NA;NA;NA;NA;NA;NA;97;NA;1;20;20;0;30;15;NA;NA;NA;NA;NA;NA;NA;92;NA;2015
1319;148;588;Sweden;Nykoping;6;556;Boreal;58.73;16.783;NA;Clay_loam;NA;TEMP;Willow;woody;5;SRC;NO;NA;NA;YES;5;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;2013;1;20;20;0;30;15;NA;NA;NA;NA;NA;NA;NA;63;NA;1;20;20;0;30;15;NA;NA;NA;NA;NA;NA;NA;61;NA;2015
1320;148;589;Sweden;Langhem;6;896;Boreal;57.616;13.25;NA;loam;NA;TEMP;Willow;woody;5;SRC;NO;NA;NA;YES;5;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;2013;1;20;20;0;30;15;NA;NA;NA;NA;NA;NA;NA;102;NA;1;20;20;0;30;15;NA;NA;NA;NA;NA;NA;NA;102;NA;2015
1321;148;590;Sweden;Svalov;7;790;Boreal;55.933;13.2;NA;Silt_clay;NA;TEMP;Willow;woody;5;SRC;NO;NA;NA;YES;5;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;2013;1;20;20;0;30;15;NA;NA;NA;NA;NA;NA;NA;81;NA;1;20;20;0;30;15;NA;NA;NA;NA;NA;NA;NA;91;NA;2015
1322;149;591;italy;Viterbo;13.76;766;Mediterranean;44.366;12.016;NA;Chromic_Luvisol;NA;LUC;Poplar;woody;2;SRC;YES;annual_crop;2;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;2013;1;6;6;0;15;7.5;1.12;NA;NA;NA;6.66;NA;NA;11.69;0.15;1;6;6;0;15;7.5;1.12;NA;NA;NA;5.88;NA;NA;16.03;3.76;2016
1323;149;592;italy;Viterbo;13.76;766;Mediterranean;44.366;12.016;NA;Chromic_Luvisol;NA;LUC;Poplar;woody;2;SRC;YES;annual_crop;2;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;2013;1;6;6;0;15;7.5;1.02;NA;NA;NA;6.69;NA;NA;14.03;2.79;1;6;6;0;15;7.5;1.02;NA;NA;NA;5.88;NA;NA;16.03;3.76;2016
1324;150;593;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Banana;palm;2;food;YES;natural_forest;2;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;0;20;10;NA;NA;NA;NA;7.8;NA;NA;11.6;NA;3;NA;3;0;20;10;NA;8;3;89;NA;NA;NA;17.8;NA;2004
1325;150;594;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Cashew;woody;6;food;YES;natural_forest;6;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;0;20;10;NA;NA;NA;NA;6.3;NA;NA;11.7;NA;3;NA;3;0;20;10;NA;8;3;89;NA;NA;NA;17.8;NA;2004
1326;150;595;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Guava;woody;6;food;YES;natural_forest;6;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;0;20;10;NA;NA;NA;NA;5.8;NA;NA;12.5;NA;3;NA;3;0;20;10;NA;8;3;89;NA;NA;NA;17.8;NA;2004
1327;150;596;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Annona;woody;6;food;YES;natural_forest;6;NO;NA;NO;NA;NA;NA;NA;YES;NA;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;0;20;10;NA;NA;NA;NA;7;NA;NA;14.7;NA;3;NA;3;0;20;10;NA;8;3;89;NA;NA;NA;17.8;NA;2004
1328;150;597;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Mango;woody;6;food;YES;natural_forest;6;NO;NA;NO;NA;NA;NA;NA;YES;NA;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;0;20;10;NA;NA;NA;NA;5.5;NA;NA;11.5;NA;3;NA;3;0;20;10;NA;8;3;89;NA;NA;NA;17.8;NA;2004
1329;150;598;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Manilkara;woody;6;food;YES;natural_forest;6;NO;NA;NO;NA;NA;NA;NA;YES;NA;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;0;20;10;NA;NA;NA;NA;5.8;NA;NA;12.9;NA;3;NA;3;0;20;10;NA;8;3;89;NA;NA;NA;17.8;NA;2004
1330;150;593;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Banana;palm;2;food;YES;natural_forest;2;NO;NA;NO;NA;NA;NA;NA;YES;mineral;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;20;40;30;NA;NA;NA;NA;7.3;NA;NA;6.5;NA;3;NA;3;20;40;30;NA;13;5;82;NA;NA;NA;9.3;NA;2004
1331;150;594;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Cashew;woody;6;food;YES;natural_forest;6;NO;NA;NO;NA;NA;NA;NA;YES;NA;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;20;40;30;NA;NA;NA;NA;6.2;NA;NA;5.9;NA;3;NA;3;20;40;30;NA;13;5;82;NA;NA;NA;9.3;NA;2004
1332;150;595;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Guava;woody;6;food;YES;natural_forest;6;NO;NA;NO;NA;NA;NA;NA;YES;NA;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;20;40;30;NA;NA;NA;NA;5.6;NA;NA;8.1;NA;3;NA;3;20;40;30;NA;13;5;82;NA;NA;NA;9.3;NA;2004
1333;150;596;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Annona;woody;6;food;YES;natural_forest;6;NO;NA;NO;NA;NA;NA;NA;YES;NA;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;20;40;30;NA;NA;NA;NA;6.5;NA;NA;7.6;NA;3;NA;3;20;40;30;NA;13;5;82;NA;NA;NA;9.3;NA;2004
1334;150;597;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Mango;woody;6;food;YES;natural_forest;6;NO;NA;NO;NA;NA;NA;NA;YES;NA;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;20;40;30;NA;NA;NA;NA;5.6;NA;NA;5.8;NA;3;NA;3;20;40;30;NA;13;5;82;NA;NA;NA;9.3;NA;2004
1335;150;598;Brazil;Paraipaba;26.7;998;Tropical;-3.4384;-39.1482;NA;Quartzipsamment;NA;LUC;Manilkara;woody;6;food;YES;natural_forest;6;NO;NA;NO;NA;NA;NA;NA;YES;NA;NA;NA;NA;NA;NA;MULTI;NO;YES;2;NA;NA;3;3;20;40;30;NA;NA;NA;NA;6.1;NA;NA;6.7;NA;3;NA;3;20;40;30;NA;13;5;82;NA;NA;NA;9.3;NA;2004
1336;151;599;Brazil;Unai;22.5;1440;Tropical;-16.3597;-46.9028;Clay_sediments;Haplustox;NA;LUC;Eucalyptus;woody;14;SRC;YES;natural_forest;14;NO;NA;NO;NA;disk_harrow;YES;NA;YES;mineral;NA;NA;NA;NA;NA;MULTI;NO;YES;2;2003;NA;3;3;0;20;10;NA;45.2;20.8;34;5.2;NA;NA;31.6;NA;3;NA;3;0;20;10;NA;45.2;20.8;34;5.2;NA;NA;32.9;NA;2011
1337;151;599;Brazil;Unai;22.5;1440;Tropical;-16.3597;-46.9028;Clay_sediments;Haplustox;NA;LUC;Eucalyptus;woody;14;SRC;YES;natural_forest;14;NO;NA;NO;NA;disk_harrow;YES;NA;YES;mineral;NA;NA;NA;NA;NA;MULTI;NO;YES;2;2003;NA;3;3;20;40;10;NA;NA;NA;NA;NA;NA;NA;31.6;NA;3;NA;3;20;40;10;NA;49;21;30;5.1;NA;NA;24.9;NA;2011
1338;151;600;Brazil;J_Pinheiro;22.5;1440;Tropical;-17.7405;-46.1742;Loamy_sediments;Haplustox;NA;LUC;Eucalyptus;woody;14;SRC;YES;natural_forest;14;NO;NA;NO;NA;disk_harrow;YES;NA;YES;mineral;NA;NA;NA;NA;NA;MULTI;NO;YES;2;2003;NA;3;3;0;20;10;NA;NA;NA;NA;4.6;NA;NA;27.7;NA;3;NA;3;0;20;10;NA;31.5;1.5;67;4.6;NA;NA;29.5;NA;2011
1339;151;601;Brazil;J_Pinheiro;22.5;1440;Tropical;-17.7405;-46.1742;Sandy_sediments;Haplustox;NA;LUC;Eucalyptus;woody;14;SRC;YES;natural_forest;14;NO;NA;NO;NA;disk_harrow;YES;NA;YES;mineral;NA;NA;NA;NA;NA;MULTI;NO;YES;2;2003;NA;3;3;0;20;10;NA;NA;NA;NA;4.4;NA;NA;21.8;NA;3;NA;3;0;20;10;NA;11.3;0;88.7;4.4;NA;NA;22.2;NA;2011
1340;151;600;Brazil;J_Pinheiro;22.5;1440;Tropical;-17.7405;-46.1742;Loamy_sediments;Haplustox;NA;LUC;Eucalyptus;woody;14;SRC;YES;natural_forest;14;NO;NA;NO;NA;disk_harrow;YES;NA;YES;mineral;NA;NA;NA;NA;NA;MULTI;NO;YES;2;2003;NA;3;3;20;40;30;NA;NA;NA;NA;4.6;NA;NA;27.7;NA;3;NA;3;20;40;30;NA;37;1;62;4.7;NA;NA;17;NA;2011
1341;151;601;Brazil;J_Pinheiro;22.5;1440;Tropical;-17.7405;-46.1742;Sandy_sediments;Haplustox;NA;LUC;Eucalyptus;woody;14;SRC;YES;natural_forest;14;NO;NA;NO;NA;disk_harrow;YES;NA;YES;mineral;NA;NA;NA;NA;NA;MULTI;NO;YES;2;2003;NA;3;3;20;40;30;NA;NA;NA;NA;4.4;NA;NA;21.8;NA;3;NA;3;20;40;30;NA;11;0;89;4.4;NA;NA;13.7;NA;2011
1342;152;602;Brazil;S._Sebastiao_Paraiso;20.8;1470;Tropical;-20.9172;-46.9841;Basalt;Rhodic_Acrudox;NA;LUC;Coffee;woody;14;food;YES;natural_forest;14;NO;NA;NO;NA;NA;YES;NA;YES;mineral;NA;NA;NA;NA;NA;MULTI;NO;NA;1;2009;NA;3;3;0;30;15;NA;NA;NA;NA;6.7;NA;NA;37.8;NA;NA;NA;1;0;30;15;NA;57;23;20;NA;NA;NA;37.4;NA;2013
1343;152;603;Brazil;S._Sebastiao_Paraiso;20.8;1470;Tropical;-20.9172;-46.9841;Basalt;Rhodic_Acrudox;NA;LUC;Coffee;woody;14;food;YES;natural_forest;14;NO;NA;NO;NA;NA;YES;NA;YES;mineral;NA;YES;NA;NA;NA;MULTI;NO;NA;1;2009;NA;3;3;0;30;15;NA;NA;NA;NA;5.2;NA;NA;24.5;NA;NA;NA;1;0;30;15;NA;57;23;20;NA;NA;NA;37.4;NA;2013
1344;152;604;Brazil;S._Sebastiao_Paraiso;20.8;1470;Tropical;-20.9172;-46.9841;Basalt;Rhodic_Acrudox;NA;LUC;Coffee;woody;14;food;YES;natural_forest;14;NO;NA;NO;NA;disk_harrow;YES;NA;YES;mineral;NA;NO;NA;NA;NA;MULTI;NO;NA;1;2009;NA;3;3;0;30;15;NA;NA;NA;NA;6.6;NA;NA;29.1;NA;NA;NA;1;0;30;15;NA;57;23;20;NA;NA;NA;37.4;NA;2013
1345;153;605;Brazil;S._Sebastiao_Paraiso;20.8;1470;Tropical;-20.9172;-46.9841;Basalt;Rhodic_Acrudox;NA;LUC;Coffee;woody;10;food;YES;natural_forest;10;NO;NA;NO;NA;plow/harrow;YES;NA;YES;mineral;NA;YES;NA;NA;NA;MULTI;NO;YES;2;2010;NA;3;3;0;20;10;NA;NA;NA;NA;6;NA;NA;61.7;NA;3;NA;3;0;20;10;NA;47;27;26;NA;NA;NA;73.8;NA;2012
1346;153;606;Brazil;S._Sebastiao_Paraiso;20.8;1470;Tropical;-20.9172;-46.9841;Basalt;Rhodic_Acrudox;NA;LUC;Coffee;woody;10;food;YES;natural_forest;10;NO;NA;NO;NA;plow/harrow;YES;NA;YES;mineral;NA;YES;NA;NA;NA;MULTI;NO;YES;2;2010;NA;3;3;0;20;10;NA;NA;NA;NA;5.3;NA;NA;62.1;NA;3;NA;3;0;20;10;NA;45;29;26;NA;NA;NA;73.8;NA;2012
1347;153;605;Brazil;S._Sebastiao_Paraiso;20.8;1470;Tropical;-20.9172;-46.9841;Basalt;Rhodic_Acrudox;NA;LUC;Coffee;woody;10;food;YES;natural_forest;10;NO;NA;NO;NA;plow/harrow;YES;NA;YES;mineral;NA;YES;NA;NA;NA;MULTI;NO;YES;2;2010;NA;3;3;20;40;30;NA;NA;NA;NA;5.8;NA;NA;44.9;NA;3;NA;3;20;40;30;NA;45;29;26;NA;NA;NA;47.7;NA;2012
1348;153;606;Brazil;S._Sebastiao_Paraiso;20.8;1470;Tropical;-20.9172;-46.9841;Basalt;Rhodic_Acrudox;NA;LUC;Coffee;woody;10;food;YES;natural_forest;10;NO;NA;NO;NA;plow/harrow;YES;NA;YES;mineral;NA;YES;NA;NA;NA;MULTI;NO;YES;2;2010;NA;3;3;20;40;30;NA;NA;NA;NA;5.1;NA;NA;45.7;NA;3;NA;3;20;40;30;NA;47;27;26;NA;NA;NA;47.7;NA;2012
1349;154;607;Brazil;Campo_Belo;22.3;1250;Tropical;-20.8938;-45.2721;Gneiss;Hapludult;NA;LUC;Coffee;woody;12;food;YES;natural_forest;12;NO;NA;NO;NA;plow/harrow;YES;NA;YES;mineral;NA;YES;NA;NA;NA;MULTI;NO;YES;2;2011;NA;3;3;0;20;10;NA;46.7;8;45;6.1;NA;NA;58.9;NA;NA;NA;1;0;20;10;NA;60;11;29;5.2;NA;NA;56.8;NA;2012
1350;154;608;Brazil;Campo_Belo;22.3;1250;Tropical;-20.8938;-45.2721;Gneiss;Hapludult;NA;LUC;Cedar;woody;7;food;YES;natural_forest;7;NO;NA;NO;NA;plow/harrow;YES;NA;YES;mineral;NA;NO;NA;NA;NA;MULTI;NO;YES;2;2011;NA;3;3;0;20;10;NA;39.7;8;52.3;6.9;NA;NA;50.8;NA;NA;NA;1;0;20;10;NA;60;11;29;5.7;NA;NA;56.8;NA;2012
